2,4.81475,4.36395,7.85822,20.523,18.86,34.4305,7.69258,8.64171,8.05954,34.1204,35.8159,34.8018,0.700228,0.876814,0.963403,5.13541,2188.72,448635,0.995318,-0.066477,0.718685,0.936378,43332,60,
2,5.2736,4.66931,8.20409,21.5142,19.2981,34.4594,9.36897,9.72313,8.47923,37.3389,38.4077,34.9583,0.760932,0.864677,0.958481,5.46101,2243.68,440573,0.995144,-0.0657737,0.730623,0.929871,43345,70,
2,6.04765,5.70086,10.9375,22.4296,21.4878,40.8395,9.00344,11.5874,11.1342,37.0098,41.4774,41.1583,0.863953,0.843305,0.955115,5.4286,2908.46,578736,0.996274,-0.0617171,0.771044,0.918307,54131,73,
2,5.83211,5.5294,11.3532,22.1735,21.2518,42.8373,8.22685,12.0985,11.422,35.7564,43.3305,42.9398,0.811169,0.847366,0.961144,5.95371,3036.03,622384,0.996086,-0.0609028,0.767858,0.920512,54678,71,
2,6.02263,5.68506,11.5401,22.5471,21.4918,42.9589,7.07612,12.2944,11.6567,32.8388,43.4628,43.1348,0.843531,0.842331,0.958508,5.8889,3074.81,628441,0.996177,-0.0609603,0.773548,0.917772,53965,68,
3,28.0351,41.7793,41.4517,58.127,85.4229,84.5282,7.09101,19.9793,42.2991,15.4712,43.1985,86.2343,2.07109,0.623587,0.872871,28.374,26872,7.17179e+06,0.99789,-0.0240215,0.924505,0.789636,162029,86,
3,22.5224,33.1595,32.6269,53.5322,78.3453,76.925,5.82655,15.5129,33.4783,14.7764,38.9407,78.8861,1.65372,0.69428,0.906823,25.9464,22518.7,6.80943e+06,0.997698,-0.0264033,0.902034,0.833208,126344,73,
3,26.4388,39.6611,40.5306,55.5853,82.9622,84.5959,6.2188,19.467,40.6989,14.4254,42.6142,84.8947,1.95292,0.63889,0.883083,28.8055,25776.4,6.89931e+06,0.997767,-0.0242145,0.919077,0.799269,154438,76,
3,25.1357,35.9923,36.7746,57.8033,80.9233,82.1542,5.6557,16.7513,36.9218,14.3312,40.9658,82.479,1.79693,0.66857,0.901727,29.0017,24681,7.32028e+06,0.997653,-0.0260939,0.916116,0.817623,139003,76,
3,22.4911,33.153,31.6774,54.6743,79.7625,76.1573,6.0614,15.0425,33.2784,15.2629,38.5341,79.944,1.56961,0.704503,0.909447,24.4434,22966.3,7.15593e+06,0.997874,-0.0253213,0.892998,0.839315,123067,89,
4,30.0716,39.4685,43.8972,60.5703,79.2985,85.1482,8.74274,22.641,44.4116,25.7219,47.5221,86.1316,2.28774,0.585395,0.875898,30.65,24729.8,6.33012e+06,0.997524,-0.0295396,0.951075,0.765049,178365,59,
4,36.9887,49.3775,50.9105,63.2985,84.4128,86.8052,8.60756,22.2755,51.5186,17.7676,42.1765,87.7283,2.60041,0.522902,0.84359,32.4965,27303.9,5.37618e+06,0.997622,-0.0251965,0.955542,0.723039,212136,57,
4,34.4422,42.3163,42.7974,67.1008,82.236,83.0138,7.38352,14.0817,43.6735,16.8845,32.3896,84.611,2.19402,0.594602,0.87524,36.7595,26020.5,6.30346e+06,0.997179,-0.025698,0.939218,0.771042,175806,72,
4,33.328,45.9184,51.6908,61.6057,83.4621,91.6081,8.48526,26.8033,51.9391,22.6644,51.2388,91.9978,2.53021,0.542033,0.856499,32.3858,27583.3,6.25286e+06,0.997655,-0.0269218,0.957673,0.736149,203199,81,
4,31.5241,45.9743,52.066,57.5418,82.9577,91.802,8.439,29.1366,52.5704,22.2074,54.8259,92.6175,2.46929,0.543238,0.858745,36.0065,27073.8,5.83375e+06,0.997344,-0.0261268,0.954217,0.736961,200810,68,
4,33.0697,47.8194,51.157,58.6495,84.3799,89.1525,8.63224,26.4709,51.8859,20.3006,48.7466,90.3572,2.53666,0.538662,0.846112,29.8688,27292,5.69557e+06,0.997814,-0.0247056,0.950175,0.733864,206112,90,
5,31.1477,33.0916,36.1246,70.0464,74.5335,81.04,11.9102,9.17986,36.5315,38.0006,27.9871,81.8909,1.70018,0.675676,0.903192,35.9871,22974.2,6.40335e+06,0.996872,-0.0250803,0.903647,0.821961,130887,70,
5,30.5339,31.9571,35.0454,70.5304,74.1431,80.7663,10.7175,8.7599,35.2019,37.1313,28.8049,81.0611,1.65883,0.685918,0.908303,33.7109,22871.2,6.67932e+06,0.997056,-0.0259793,0.904223,0.828169,126377,70,
5,21.5929,21.617,27.6179,56.6623,57.0848,72.3002,12.9804,10.7275,27.6658,44.0148,32.199,72.3788,1.42437,0.74073,0.910791,24.2155,15101.7,4.28694e+06,0.996798,-0.0288608,0.861057,0.860642,104115,77,
5,24.6548,25.8085,28.2198,64.2786,67.8782,73.2107,9.63739,8.07895,28.5603,34.5222,29.0848,74.0107,1.42903,0.735332,0.922081,28.9993,18994.2,6.05716e+06,0.996951,-0.02842,0.881652,0.857492,104033,73,
5,8.68088,12.444,13.5028,34.179,49.0056,52.9378,1.94567,7.38049,13.5171,9.54808,30.1077,52.9522,0.722886,0.867026,0.962993,10.7224,9391.79,3.40892e+06,0.997719,-0.0322094,0.740594,0.931135,50379,78,
5,9.73146,14.5857,15.1471,36.6784,54.953,56.8377,2.36496,8.08371,15.1843,10.2869,31.4992,56.9316,0.754397,0.856568,0.966138,12.7585,11410,4.33562e+06,0.997766,-0.0308503,0.764193,0.925497,54752,77,
5,8.86932,14.1232,15.0639,32.281,51.545,54.756,2.42747,9.60775,15.2118,10.619,35.2204,55.208,0.809575,0.848047,0.958685,11.4658,10097.5,3.47793e+06,0.997732,-0.0323881,0.76906,0.920885,58160,76,
5,31.2802,30.8855,38.6169,68.1265,68.2174,83.4729,20.1731,13.9868,38.7712,53.3721,36.3385,83.7495,1.90281,0.653152,0.88526,30.4049,21040.1,5.53047e+06,0.997114,-0.0281555,0.920033,0.808149,143647,72,
5,25.5108,30.9262,31.7608,62.4249,75.8207,77.4888,5.71893,10.468,32.3875,18.5919,31.3253,78.9197,1.48087,0.711838,0.927971,32.1315,22313,6.94789e+06,0.997124,-0.0266315,0.89662,0.843663,116486,76,
5,18.3819,25.5975,29.793,48.1629,66.2334,76.6201,3.59002,15.627,29.8191,13.1751,41.9656,76.6389,1.41611,0.734112,0.920258,23.8134,18017.7,5.43451e+06,0.99736,-0.0276852,0.87391,0.856781,108696,93,
5,21.1407,23.1371,27.221,56.3333,61.7158,72.2614,5.24108,9.71472,27.2329,25.3516,30.7777,72.2603,1.35312,0.747432,0.922272,29.7265,16464.2,4.93714e+06,0.996395,-0.0279477,0.860691,0.864521,100268,78,
5,19.0748,26.6691,29.4508,50.6305,70.3879,76.578,4.32318,14.5599,29.5365,15.8697,40.1431,76.7653,1.38206,0.737187,0.931691,22.5631,19502.5,6.32305e+06,0.997689,-0.0286139,0.884618,0.858563,106549,86,
5,23.3313,25.8267,29.8902,59.0374,65.4366,75.8763,7.64806,10.9835,30.1575,30.0403,32.7647,76.2194,1.43625,0.725703,0.920897,26.7147,18304.5,5.40254e+06,0.997085,-0.0276535,0.879015,0.851852,109354,66,
5,24.6311,27.9686,30.8609,61.0481,69.3895,77.1105,6.46524,11.4726,31.6635,25.2365,33.2984,78.3666,1.4826,0.716022,0.920669,27.5367,19913,5.98475e+06,0.997238,-0.0274352,0.889076,0.846148,114789,72,
5,23.3169,28.5266,31.7121,57.7026,70.8177,77.7315,5.91773,12.6386,31.9978,22.9499,34.8219,78.4217,1.52325,0.713865,0.919849,27.7988,20273.7,6.15592e+06,0.997261,-0.0276499,0.893241,0.844877,116883,77,
5,23.3892,27.1097,29.5435,60.1216,70.0985,75.5792,5.13512,9.5534,29.6313,20.9783,29.4054,75.7571,1.42442,0.733633,0.925141,29.4806,19883.6,6.33785e+06,0.997039,-0.0276287,0.883446,0.856501,108245,82,
5,6.63896,7.4476,9.47643,31.3005,35.6362,44.1853,2.35924,5.17105,9.50204,17.71,25.9581,44.2671,0.583512,0.900469,0.967574,8.06017,5643.47,1.98906e+06,0.997148,-0.0387343,0.678741,0.948928,36306,67,
5,8.55465,11.637,12.6382,34.9176,47.5807,51.3053,2.35669,6.70677,12.8032,13.4428,28.7868,51.8779,0.688166,0.874136,0.966303,11.4244,8883.59,3.27241e+06,0.997431,-0.0333416,0.733834,0.934946,47304,60,
5,11.8263,15.3148,16.5551,41.5124,53.7878,57.9076,2.24079,7.00711,16.6142,10.5742,26.9159,58.0779,0.846698,0.841449,0.958535,14.1189,11475.5,4.03792e+06,0.997542,-0.0304819,0.778845,0.917295,62402,77,
5,12.5333,15.323,15.5519,46.1334,56.313,57.045,2.49939,5.15305,15.7612,10.6982,23.2284,57.7424,0.765382,0.85372,0.966519,15.0464,12252.3,4.68628e+06,0.997547,-0.0298931,0.770906,0.923958,56880,73,
5,8.11346,10.456,12.5843,33.4993,43.2401,50.9193,1.6204,7.14598,12.6464,9.7392,30.4166,51.1124,0.721105,0.873833,0.962015,11.6716,7833.47,2.76845e+06,0.997024,-0.0359094,0.735381,0.934786,47594,59,
5,8.27922,8.77634,10.1433,36.0524,38.7484,43.7601,4.59862,4.64899,10.3271,25.6099,24.2762,44.5235,0.659869,0.886375,0.963595,10.0908,6336.08,2.1724e+06,0.99682,-0.0379341,0.70713,0.941471,41612,63,
5,7.7992,9.5145,10.2994,35.3457,43.311,46.6177,1.93155,4.64737,10.3837,12.3742,24.1403,46.9307,0.580127,0.895912,0.970872,11.5573,7506.08,2.86534e+06,0.996925,-0.0335752,0.688364,0.946522,38251,58,
5,7.65142,8.50312,10.3693,33.9815,38.1566,45.78,2.95061,5.17926,10.4126,19.7792,25.5696,45.9388,0.6295,0.890574,0.964941,9.25085,6349.43,2.20334e+06,0.99709,-0.0371124,0.697329,0.943698,40137,66,
5,7.57491,13.861,15.2754,28.7627,52.2157,56.6141,2.30435,10.9915,15.3289,10.3886,39.8049,56.7658,0.810002,0.852761,0.960154,9.63525,10306.8,3.76127e+06,0.998132,-0.0335687,0.773425,0.923442,56422,78,
5,8.94074,14.1206,14.9887,34.1758,53.6282,56.5233,2.29794,8.90783,15.0149,10.2012,34.1486,56.5694,0.760881,0.857875,0.965968,12.0725,10910.5,4.10446e+06,0.997789,-0.0316017,0.762928,0.926205,54332,74,
5,9.37639,13.8756,14.5925,36.7855,53.9744,56.3353,2.22801,7.73062,14.6596,10.0358,31.4167,56.5632,0.707537,0.864464,0.971634,12.572,11091.9,4.31762e+06,0.997736,-0.0316332,0.759471,0.929752,51864,75,
5,9.14778,12.7172,14.0412,35.505,49.1719,53.8316,2.01181,7.48857,14.0843,9.73056,30.2634,53.9494,0.75612,0.862575,0.96161,11.6795,9579.54,3.44678e+06,0.997565,-0.0328788,0.752813,0.928743,52604,73,
5,12.3123,14.7403,15.5372,45.4792,54.3118,56.9772,2.31091,5.42972,15.6172,10.6234,24.5845,57.2073,0.787079,0.852654,0.963323,14.6609,11686.3,4.38518e+06,0.997494,-0.0304879,0.769649,0.923383,56879,73,
5,9.71331,13.2333,15.0573,36.314,49.2269,55.7403,1.96525,8.21135,15.0955,9.35882,31.864,55.8366,0.795591,0.853039,0.959552,11.8848,9855.4,3.4371e+06,0.997591,-0.0325419,0.762687,0.923593,56200,80,
5,10.7205,12.8616,13.5867,42.8038,51.2252,53.7527,2.16412,4.82401,13.6052,11.6756,23.3305,53.7882,0.703303,0.870172,0.967173,14.0098,10393.5,4.02778e+06,0.997308,-0.031458,0.744566,0.932822,49473,73,
5,9.91257,15.0375,15.5165,37.2929,56.1874,57.6901,2.4342,8.24583,15.5949,10.4596,32.008,57.9459,0.759468,0.854808,0.96788,11.3619,11856.6,4.55297e+06,0.998085,-0.0310343,0.772166,0.924544,55648,76,
5,10.0542,13.2657,14.3533,38.0105,50.2442,54.086,2.12293,6.89831,14.4009,10.5218,28.3407,54.2199,0.75473,0.858092,0.966706,11.962,9981.03,3.57568e+06,0.997606,-0.0331886,0.764633,0.926324,54223,75,
5,8.66944,13.0672,14.198,33.6119,50.5822,54.6963,2.00463,7.93673,14.218,9.49227,31.2412,54.7214,0.720257,0.865017,0.966254,9.87066,9933.62,3.6351e+06,0.998015,-0.0324306,0.753213,0.930054,52169,77,
5,7.59351,12.7823,13.5676,30.0124,50.4408,53.251,2.11719,8.76687,13.6615,9.72897,34.226,53.5595,0.702075,0.867271,0.96981,9.33474,9559.82,3.51849e+06,0.998049,-0.0344555,0.75869,0.931264,50542,72,
5,13.0088,15.5532,16.1324,47.7364,56.9462,58.8196,2.50506,5.6537,16.2689,11.045,26.0293,59.2494,0.776229,0.849549,0.96775,16.5909,12729.7,4.94327e+06,0.997397,-0.0301959,0.778923,0.921692,57416,57,
5,10.5404,14.4276,15.9499,38.2659,52.3023,57.4515,2.23381,8.25393,16.0285,9.99443,31.483,57.6529,0.808005,0.847083,0.964193,12.4908,10881.8,3.86438e+06,0.997707,-0.032746,0.782263,0.92036,59080,85,
5,10.1444,14.3542,15.2762,38.1736,53.9104,57.0438,2.30384,7.74665,15.3111,10.444,30.6632,57.1123,0.754958,0.85556,0.967652,11.7275,11234.9,4.21863e+06,0.997914,-0.0317712,0.770346,0.924952,55151,67,
5,9.84883,14.2327,14.877,37.0683,53.4298,55.7005,2.31642,7.46325,14.9113,10.3462,29.4676,55.7737,0.751242,0.857357,0.966514,11.977,10905.1,4.03526e+06,0.997806,-0.0315947,0.765215,0.925925,54916,74,
5,9.51741,12.4491,13.0722,38.8677,50.6893,52.9071,2.06749,5.88712,13.1509,10.4678,26.6393,53.1799,0.674905,0.874277,0.969734,11.7988,9984.06,3.88888e+06,0.997639,-0.0324723,0.741968,0.935019,47527,72,
5,9.45521,12.3654,13.3548,37.6654,49.3017,53.0151,1.93408,6.17102,13.3985,9.96428,26.8329,53.121,0.698412,0.870439,0.964691,11.4729,9619.62,3.58058e+06,0.997618,-0.031831,0.737689,0.932966,49157,70,
5,8.33174,11.8697,13.3579,33.0174,46.9413,52.8943,1.81955,7.59019,13.4426,9.25802,30.8138,53.1222,0.690881,0.869429,0.965059,10.6053,8863.18,3.13102e+06,0.99761,-0.0325324,0.73461,0.932423,49651,74,
5,10.3536,12.5204,13.333,41.4917,50.3757,53.3324,2.36639,5.31344,13.4854,13.14,25.0764,53.8492,0.69404,0.870475,0.966959,13.2872,10071.2,3.87691e+06,0.997365,-0.0311952,0.736465,0.932982,48380,61,
5,11.1432,13.3362,14.9935,41.6045,49.9702,55.6268,2.20654,6.47706,15.013,12.311,27.623,55.65,0.790403,0.853553,0.960453,14.7084,10254.2,3.67852e+06,0.997135,-0.031993,0.762245,0.92387,55839,73,
5,12.0051,14.3906,15.3882,44.3785,53.3549,56.7264,2.73343,6.03251,15.4477,14.4303,26.568,56.8709,0.789193,0.851765,0.962303,16.015,11356.4,4.22703e+06,0.997184,-0.0306121,0.765941,0.9229,56307,64,
5,11.9434,14.3848,14.8254,45.8534,55.0736,56.5485,2.31292,5.15659,14.9633,10.5192,24.7027,57.0079,0.719536,0.861211,0.970335,15.4845,11846,4.67098e+06,0.997389,-0.0304552,0.76175,0.928,52829,62,
5,9.32276,11.3035,12.5924,38.0457,46.1797,51.0437,1.74952,5.43109,12.6336,10.2786,25.0872,51.1514,0.689103,0.875325,0.965052,12.0352,8701.91,3.17706e+06,0.997238,-0.0332833,0.730844,0.935583,47123,69,
5,19.5952,29.5071,30.5577,50.0432,75.5249,77.4842,4.35356,15.2916,30.8539,12.805,40.0643,78.2576,1.35906,0.726675,0.944432,18.5945,21401.2,7.00147e+06,0.998264,-0.0285271,0.897631,0.852356,112472,90,
5,19.6691,21.5849,24.5293,55.2182,60.6444,68.9526,4.62219,8.0166,24.6021,22.7311,27.7717,69.0473,1.22506,0.768606,0.934474,26.2123,15592.7,4.87696e+06,0.996644,-0.029062,0.85201,0.876684,91658,71,
5,20.5516,24.5923,27.6712,55.6456,67.2039,74.5255,4.77259,10.6837,27.9967,20.5318,32.4177,75.3604,1.3031,0.753383,0.935007,26.9411,18433.8,6.03574e+06,0.997081,-0.0284592,0.871814,0.867952,99520,79,
6,32.862,42.3322,43.3061,69.6519,89.4157,91.3555,6.05389,14.3918,43.3898,14.322,35.7393,91.4642,1.72842,0.646607,0.905644,33.2734,30768.1,8.95902e+06,0.997839,-0.0206709,0.905976,0.803993,150608,80,
6,32.3763,41.3854,42.6422,69.0406,88.1434,90.703,5.8963,14.3137,42.7532,14.3434,35.7321,90.8645,1.74245,0.648053,0.911112,26.1729,30066.3,8.80132e+06,0.998261,-0.0215303,0.909511,0.804896,149207,86,
6,38.929,45.9548,47.1148,76.8768,90.6254,92.8039,6.49366,12.1754,47.3688,14.5933,31.3326,93.186,1.8355,0.611214,0.922551,29.9715,32162.6,8.60924e+06,0.998138,-0.0230287,0.936615,0.781574,167679,75,
6,38.5855,51.5131,53.6203,70.7145,94.3063,97.9241,7.03324,19.6204,53.6796,14.7034,39.8583,97.9761,2.10406,0.571477,0.888761,24.9191,34346.5,8.31706e+06,0.99855,-0.0207549,0.937115,0.755795,189741,101,
6,25.2003,32.5367,33.7774,60.7433,78.109,80.6881,4.7571,12.3378,33.8633,12.926,33.7696,80.8346,1.57749,0.703116,0.914157,29.6107,23624.4,7.40324e+06,0.997496,-0.0241997,0.888017,0.838471,123841,89,
6,37.0365,46.17,47.2954,73.4489,91.4634,93.4471,6.59547,14.5146,47.4049,14.7794,34.8776,93.5954,1.93112,0.610112,0.896389,32.6686,32373.4,8.77366e+06,0.997984,-0.0207192,0.921035,0.78092,168013,81,
6,35.4399,46.3926,48.0475,70.2034,91.7954,94.8822,6.39874,17.0575,48.0902,14.4651,38.4427,94.9034,1.92507,0.610988,0.898051,27.5638,32559.3,8.7958e+06,0.998308,-0.0209607,0.923393,0.781516,167931,80,
6,34.4536,44.6817,46.2076,70.0345,90.6128,93.4943,6.1805,15.7698,46.2653,14.2385,36.668,93.5544,1.84726,0.626033,0.900782,32.4814,31746.7,8.80372e+06,0.997956,-0.0209419,0.917461,0.791105,161357,95,
6,38.3992,48.8714,50.1281,72.5865,92.2824,94.3944,6.89837,16.1634,50.2898,14.6955,35.5606,94.658,2.01736,0.589669,0.894917,27.9473,32868.4,8.23375e+06,0.998301,-0.0214416,0.934297,0.767752,181033,89,
6,38.2167,47.6412,49.5595,73.2071,91.1438,94.587,6.36595,15.4551,49.6212,13.8287,34.9092,94.6565,2.01496,0.595218,0.898144,25.9193,32473.4,8.30291e+06,0.998405,-0.0217784,0.933784,0.771359,177144,90,
6,29.0804,36.7621,38.0679,65.5746,82.7731,85.4507,5.17625,12.8518,38.1231,13.4366,33.7686,85.5173,1.65871,0.674279,0.917524,25.3711,26627.6,8.04194e+06,0.998096,-0.0236371,0.905736,0.821056,137368,94,
6,35.6525,45.0014,46.3409,72.094,90.7228,92.9249,6.50828,15.1465,46.6743,15.134,35.9224,93.5447,1.91769,0.618814,0.900689,31.6369,31828.1,8.82325e+06,0.998014,-0.0220251,0.926522,0.786521,164904,98,
6,43.1789,48.5408,50.3041,80.8204,90.7804,93.4946,6.78687,10.6701,50.4934,15.6843,28.4605,93.8106,2.1842,0.578591,0.870548,69.0639,32651.1,8.07642e+06,0.995779,-0.0208809,0.931725,0.760543,175572,63,
